2024-04-15,1.9295
2024-04-15,2.090342
2024-04-15,2.769786
2024-04-15,1.777532
2024-04-15,440.098787
2024-04-15,1.935653
2024-04-15,1.560925
2024-04-15,0.940139
2024-04-15,1.95866
2024-04-15,5.39303
2024-04-27,8.558397
2024-04-27,6.782592
2024-04-27,2.410592
2024-04-27,3.298058
2024-04-27,5.955991
2024-04-27,3.40008
2024-04-27,2.205676
